sample	filename	posterior.mean	posterior.stderr	posterior.stddev	posterior.median	posterior.95%HPDlo	posterior.95%HPDup	posterior.ACT	posterior.ESS	posterior.geometric-mean	likelihood.mean	likelihood.stderr	likelihood.stddev	likelihood.median	likelihood.95%HPDlo	likelihood.95%HPDup	likelihood.ACT	likelihood.ESS	likelihood.geometric-mean	prior.mean	prior.stderr	prior.stddev	prior.median	prior.95%HPDlo	prior.95%HPDup	prior.ACT	prior.ESS	prior.geometric-mean	treeLikelihood.codon1.mean	treeLikelihood.codon1.stderr	treeLikelihood.codon1.stddev	treeLikelihood.codon1.median	treeLikelihood.codon1.95%HPDlo	treeLikelihood.codon1.95%HPDup	treeLikelihood.codon1.ACT	treeLikelihood.codon1.ESS	treeLikelihood.codon1.geometric-mean	treeLikelihood.codon2.mean	treeLikelihood.codon2.stderr	treeLikelihood.codon2.stddev	treeLikelihood.codon2.median	treeLikelihood.codon2.95%HPDlo	treeLikelihood.codon2.95%HPDup	treeLikelihood.codon2.ACT	treeLikelihood.codon2.ESS	treeLikelihood.codon2.geometric-mean	treeLikelihood.codon3.mean	treeLikelihood.codon3.stderr	treeLikelihood.codon3.stddev	treeLikelihood.codon3.median	treeLikelihood.codon3.95%HPDlo	treeLikelihood.codon3.95%HPDup	treeLikelihood.codon3.ACT	treeLikelihood.codon3.ESS	treeLikelihood.codon3.geometric-mean	treeLikelihood.noncoding.mean	treeLikelihood.noncoding.stderr	treeLikelihood.noncoding.stddev	treeLikelihood.noncoding.median	treeLikelihood.noncoding.95%HPDlo	treeLikelihood.noncoding.95%HPDup	treeLikelihood.noncoding.ACT	treeLikelihood.noncoding.ESS	treeLikelihood.noncoding.geometric-mean	TreeHeight.mean	TreeHeight.stderr	TreeHeight.stddev	TreeHeight.median	TreeHeight.95%HPDlo	TreeHeight.95%HPDup	TreeHeight.ACT	TreeHeight.ESS	TreeHeight.geometric-mean	clockRate.mean	clockRate.stderr	clockRate.stddev	clockRate.median	clockRate.95%HPDlo	clockRate.95%HPDup	clockRate.ACT	clockRate.ESS	clockRate.geometric-mean	kappa.codon1.mean	kappa.codon1.stderr	kappa.codon1.stddev	kappa.codon1.median	kappa.codon1.95%HPDlo	kappa.codon1.95%HPDup	kappa.codon1.ACT	kappa.codon1.ESS	kappa.codon1.geometric-mean	kappa.codon2.mean	kappa.codon2.stderr	kappa.codon2.stddev	kappa.codon2.median	kappa.codon2.95%HPDlo	kappa.codon2.95%HPDup	kappa.codon2.ACT	kappa.codon2.ESS	kappa.codon2.geometric-mean	kappa.codon3.mean	kappa.codon3.stderr	kappa.codon3.stddev	kappa.codon3.median	kappa.codon3.95%HPDlo	kappa.codon3.95%HPDup	kappa.codon3.ACT	kappa.codon3.ESS	kappa.codon3.geometric-mean	kappa.noncoding.mean	kappa.noncoding.stderr	kappa.noncoding.stddev	kappa.noncoding.median	kappa.noncoding.95%HPDlo	kappa.noncoding.95%HPDup	kappa.noncoding.ACT	kappa.noncoding.ESS	kappa.noncoding.geometric-mean	mutationRate.codon1.mean	mutationRate.codon1.stderr	mutationRate.codon1.stddev	mutationRate.codon1.median	mutationRate.codon1.95%HPDlo	mutationRate.codon1.95%HPDup	mutationRate.codon1.ACT	mutationRate.codon1.ESS	mutationRate.codon1.geometric-mean	mutationRate.codon2.mean	mutationRate.codon2.stderr	mutationRate.codon2.stddev	mutationRate.codon2.median	mutationRate.codon2.95%HPDlo	mutationRate.codon2.95%HPDup	mutationRate.codon2.ACT	mutationRate.codon2.ESS	mutationRate.codon2.geometric-mean	mutationRate.codon3.mean	mutationRate.codon3.stderr	mutationRate.codon3.stddev	mutationRate.codon3.median	mutationRate.codon3.95%HPDlo	mutationRate.codon3.95%HPDup	mutationRate.codon3.ACT	mutationRate.codon3.ESS	mutationRate.codon3.geometric-mean	mutationRate.noncoding.mean	mutationRate.noncoding.stderr	mutationRate.noncoding.stddev	mutationRate.noncoding.median	mutationRate.noncoding.95%HPDlo	mutationRate.noncoding.95%HPDup	mutationRate.noncoding.ACT	mutationRate.noncoding.ESS	mutationRate.noncoding.geometric-mean	BayesianSkyline.mean	BayesianSkyline.stderr	BayesianSkyline.stddev	BayesianSkyline.median	BayesianSkyline.95%HPDlo	BayesianSkyline.95%HPDup	BayesianSkyline.ACT	BayesianSkyline.ESS	BayesianSkyline.geometric-mean	bPopSizes.1.mean	bPopSizes.1.stderr	bPopSizes.1.stddev	bPopSizes.1.median	bPopSizes.1.95%HPDlo	bPopSizes.1.95%HPDup	bPopSizes.1.ACT	bPopSizes.1.ESS	bPopSizes.1.geometric-mean	bPopSizes.2.mean	bPopSizes.2.stderr	bPopSizes.2.stddev	bPopSizes.2.median	bPopSizes.2.95%HPDlo	bPopSizes.2.95%HPDup	bPopSizes.2.ACT	bPopSizes.2.ESS	bPopSizes.2.geometric-mean	bPopSizes.3.mean	bPopSizes.3.stderr	bPopSizes.3.stddev	bPopSizes.3.median	bPopSizes.3.95%HPDlo	bPopSizes.3.95%HPDup	bPopSizes.3.ACT	bPopSizes.3.ESS	bPopSizes.3.geometric-mean	bPopSizes.4.mean	bPopSizes.4.stderr	bPopSizes.4.stddev	bPopSizes.4.median	bPopSizes.4.95%HPDlo	bPopSizes.4.95%HPDup	bPopSizes.4.ACT	bPopSizes.4.ESS	bPopSizes.4.geometric-mean	bPopSizes.5.mean	bPopSizes.5.stderr	bPopSizes.5.stddev	bPopSizes.5.median	bPopSizes.5.95%HPDlo	bPopSizes.5.95%HPDup	bPopSizes.5.ACT	bPopSizes.5.ESS	bPopSizes.5.geometric-mean	bGroupSizes.1.mean	bGroupSizes.1.stderr	bGroupSizes.1.stddev	bGroupSizes.1.median	bGroupSizes.1.95%HPDlo	bGroupSizes.1.95%HPDup	bGroupSizes.1.ACT	bGroupSizes.1.ESS	bGroupSizes.1.geometric-mean	bGroupSizes.2.mean	bGroupSizes.2.stderr	bGroupSizes.2.stddev	bGroupSizes.2.median	bGroupSizes.2.95%HPDlo	bGroupSizes.2.95%HPDup	bGroupSizes.2.ACT	bGroupSizes.2.ESS	bGroupSizes.2.geometric-mean	bGroupSizes.3.mean	bGroupSizes.3.stderr	bGroupSizes.3.stddev	bGroupSizes.3.median	bGroupSizes.3.95%HPDlo	bGroupSizes.3.95%HPDup	bGroupSizes.3.ACT	bGroupSizes.3.ESS	bGroupSizes.3.geometric-mean	bGroupSizes.4.mean	bGroupSizes.4.stderr	bGroupSizes.4.stddev	bGroupSizes.4.median	bGroupSizes.4.95%HPDlo	bGroupSizes.4.95%HPDup	bGroupSizes.4.ACT	bGroupSizes.4.ESS	bGroupSizes.4.geometric-mean	bGroupSizes.5.mean	bGroupSizes.5.stderr	bGroupSizes.5.stddev	bGroupSizes.5.median	bGroupSizes.5.95%HPDlo	bGroupSizes.5.95%HPDup	bGroupSizes.5.ACT	bGroupSizes.5.ESS	bGroupSizes.5.geometric-mean	freqParameter.codon1.1.mean	freqParameter.codon1.1.stderr	freqParameter.codon1.1.stddev	freqParameter.codon1.1.median	freqParameter.codon1.1.95%HPDlo	freqParameter.codon1.1.95%HPDup	freqParameter.codon1.1.ACT	freqParameter.codon1.1.ESS	freqParameter.codon1.1.geometric-mean	freqParameter.codon1.2.mean	freqParameter.codon1.2.stderr	freqParameter.codon1.2.stddev	freqParameter.codon1.2.median	freqParameter.codon1.2.95%HPDlo	freqParameter.codon1.2.95%HPDup	freqParameter.codon1.2.ACT	freqParameter.codon1.2.ESS	freqParameter.codon1.2.geometric-mean	freqParameter.codon1.3.mean	freqParameter.codon1.3.stderr	freqParameter.codon1.3.stddev	freqParameter.codon1.3.median	freqParameter.codon1.3.95%HPDlo	freqParameter.codon1.3.95%HPDup	freqParameter.codon1.3.ACT	freqParameter.codon1.3.ESS	freqParameter.codon1.3.geometric-mean	freqParameter.codon1.4.mean	freqParameter.codon1.4.stderr	freqParameter.codon1.4.stddev	freqParameter.codon1.4.median	freqParameter.codon1.4.95%HPDlo	freqParameter.codon1.4.95%HPDup	freqParameter.codon1.4.ACT	freqParameter.codon1.4.ESS	freqParameter.codon1.4.geometric-mean	freqParameter.codon2.1.mean	freqParameter.codon2.1.stderr	freqParameter.codon2.1.stddev	freqParameter.codon2.1.median	freqParameter.codon2.1.95%HPDlo	freqParameter.codon2.1.95%HPDup	freqParameter.codon2.1.ACT	freqParameter.codon2.1.ESS	freqParameter.codon2.1.geometric-mean	freqParameter.codon2.2.mean	freqParameter.codon2.2.stderr	freqParameter.codon2.2.stddev	freqParameter.codon2.2.median	freqParameter.codon2.2.95%HPDlo	freqParameter.codon2.2.95%HPDup	freqParameter.codon2.2.ACT	freqParameter.codon2.2.ESS	freqParameter.codon2.2.geometric-mean	freqParameter.codon2.3.mean	freqParameter.codon2.3.stderr	freqParameter.codon2.3.stddev	freqParameter.codon2.3.median	freqParameter.codon2.3.95%HPDlo	freqParameter.codon2.3.95%HPDup	freqParameter.codon2.3.ACT	freqParameter.codon2.3.ESS	freqParameter.codon2.3.geometric-mean	freqParameter.codon2.4.mean	freqParameter.codon2.4.stderr	freqParameter.codon2.4.stddev	freqParameter.codon2.4.median	freqParameter.codon2.4.95%HPDlo	freqParameter.codon2.4.95%HPDup	freqParameter.codon2.4.ACT	freqParameter.codon2.4.ESS	freqParameter.codon2.4.geometric-mean	freqParameter.codon3.1.mean	freqParameter.codon3.1.stderr	freqParameter.codon3.1.stddev	freqParameter.codon3.1.median	freqParameter.codon3.1.95%HPDlo	freqParameter.codon3.1.95%HPDup	freqParameter.codon3.1.ACT	freqParameter.codon3.1.ESS	freqParameter.codon3.1.geometric-mean	freqParameter.codon3.2.mean	freqParameter.codon3.2.stderr	freqParameter.codon3.2.stddev	freqParameter.codon3.2.median	freqParameter.codon3.2.95%HPDlo	freqParameter.codon3.2.95%HPDup	freqParameter.codon3.2.ACT	freqParameter.codon3.2.ESS	freqParameter.codon3.2.geometric-mean	freqParameter.codon3.3.mean	freqParameter.codon3.3.stderr	freqParameter.codon3.3.stddev	freqParameter.codon3.3.median	freqParameter.codon3.3.95%HPDlo	freqParameter.codon3.3.95%HPDup	freqParameter.codon3.3.ACT	freqParameter.codon3.3.ESS	freqParameter.codon3.3.geometric-mean	freqParameter.codon3.4.mean	freqParameter.codon3.4.stderr	freqParameter.codon3.4.stddev	freqParameter.codon3.4.median	freqParameter.codon3.4.95%HPDlo	freqParameter.codon3.4.95%HPDup	freqParameter.codon3.4.ACT	freqParameter.codon3.4.ESS	freqParameter.codon3.4.geometric-mean	freqParameter.noncoding.1.mean	freqParameter.noncoding.1.stderr	freqParameter.noncoding.1.stddev	freqParameter.noncoding.1.median	freqParameter.noncoding.1.95%HPDlo	freqParameter.noncoding.1.95%HPDup	freqParameter.noncoding.1.ACT	freqParameter.noncoding.1.ESS	freqParameter.noncoding.1.geometric-mean	freqParameter.noncoding.2.mean	freqParameter.noncoding.2.stderr	freqParameter.noncoding.2.stddev	freqParameter.noncoding.2.median	freqParameter.noncoding.2.95%HPDlo	freqParameter.noncoding.2.95%HPDup	freqParameter.noncoding.2.ACT	freqParameter.noncoding.2.ESS	freqParameter.noncoding.2.geometric-mean	freqParameter.noncoding.3.mean	freqParameter.noncoding.3.stderr	freqParameter.noncoding.3.stddev	freqParameter.noncoding.3.median	freqParameter.noncoding.3.95%HPDlo	freqParameter.noncoding.3.95%HPDup	freqParameter.noncoding.3.ACT	freqParameter.noncoding.3.ESS	freqParameter.noncoding.3.geometric-mean	freqParameter.noncoding.4.mean	freqParameter.noncoding.4.stderr	freqParameter.noncoding.4.stddev	freqParameter.noncoding.4.median	freqParameter.noncoding.4.95%HPDlo	freqParameter.noncoding.4.95%HPDup	freqParameter.noncoding.4.ACT	freqParameter.noncoding.4.ESS	freqParameter.noncoding.4.geometric-mean	
0	run0/nzdelta-hky-strict-bsp.2.6.log	-42407.88439050476	2.6553318726747137	29.102162453016394	-42408.264853808105	-42464.535331544444	-42351.95903673777	149934.23507345063	120.11933092650361	NaN	-42336.80634642574	0.3391495081968201	7.551419502986578	-42336.57811202765	-42351.00233925586	-42322.25539687778	36327.783503640254	495.76380012822125	NaN	-71.07804407919353	2.5768096040982353	27.90255371203229	-72.01370214591735	-122.1042690591833	-14.593199858731174	153599.73561216964	117.25280599098295	NaN	-14154.716891855345	0.3506335628488765	4.351985369806732	-14154.339450000945	-14163.919434555639	-14146.430922481459	116908.42985244138	154.0521930089364	NaN	-13949.5464316212	0.14986528478648534	4.437158406904627	-13949.45821596474	-13958.048977124738	-13941.123418917157	20544.98993517961	876.6127438768469	NaN	-13463.235387333269	0.1471919856291236	4.33632383257859	-13463.050266892844	-13471.44298967211	-13455.068063429208	20750.98073127747	867.9107861564321	NaN	-769.3076356158741	0.0806792324721281	2.6478071728180126	-769.1585445359538	-775.006922126861	-764.7596576679081	16721.08752405609	1077.0830530065462	NaN	2.463547527535629	0.02186612463020822	0.3899393299880305	2.4340720126462867	1.7636347982403555	3.2356315595778566	56632.17858159189	318.0170788247601	2.4335128426924766	7.25230117930048E-4	5.827609402884463E-6	8.149435133214097E-5	7.1979049921837E-4	5.636473972953361E-4	8.819282023614552E-4	92095.7457640189	195.55735013154504	7.206638933933922E-4	3.1622122913622626	0.020281716268641444	0.7473204074561556	3.079680025027548	1.9254614514168262	4.715353739930698	13265.06659707153	1357.7014384515783	3.0776464851283416	4.621766022621541	0.02855606203381848	1.147078795186601	4.46942192234978	2.574191949899915	6.7811376702791035	11161.532888202008	1613.5776492704667	4.488127408465357	4.071851015324778	0.0253531466990276	0.9277211804297261	3.9634321849886067	2.3698235678139303	5.876566149953248	13450.626327703372	1338.9711052269727	3.9709702035789545	4.680399857528838	0.11825971315297976	3.2028685630423057	3.920246213700255	0.5649049074718557	10.145589158396177	24553.257687040787	733.507554458066	3.9430976238731628	0.9744471924873985	0.0023167673148030404	0.09310124273169501	0.9726583943069665	0.7907808665255127	1.1602937616961306	11152.380841331105	1614.9018094194134	0.9699776121328617	0.9387425662464889	0.0021563564234428844	0.09151186435586926	0.93938178432527	0.7724546545343614	1.1300354643224937	10000.0	1801.0	0.9342137077824331	0.9971188792537501	0.0022182593820827125	0.09234524761027585	0.9959239384018502	0.828053048369596	1.184657514184604	10392.242363749987	1733.023477476057	0.9928228789197395	2.5011844094699143	0.028026059801314365	0.9799250947002455	2.2787999613545087	1.0670856250219587	4.55283183041614	14731.672056223126	1222.5360387649957	2.3288821320796638	-56.39674413927732	2.5278990862037944	27.440964770725547	-57.23100008316045	-107.40390918006207	-1.5852496140462966	152839.0839803063	117.83635135055266	NaN	3.429335182529059	0.15158827307137754	2.820146006649462	2.6721329705664116	0.8893193141008732	7.602363610119911	52035.740187159085	346.1082697242836	2.8997600301112	1.1894420748247079	0.0657938159559642	1.3147985132531501	0.7891804375483827	0.0677168151772188	3.268489101037346	45098.84872910802	399.3450056381563	0.8419868763366036	0.5207512576722828	0.02268301209668267	0.4483610655188331	0.3918280802099642	0.05496870389374301	1.334837019866095	46095.58982304599	390.70982862216687	0.39682407070039766	0.2766713184917352	0.009547502551061996	0.16853960729052442	0.24378914801229876	0.07820363044481979	0.5385191561220893	57794.87432509985	311.6193297470049	0.24741425566719621	0.6532257601834095	0.018111121396047068	0.351824076020388	0.5820160753331458	0.20796814145368508	1.3507946857180884	47725.80741818295	377.3639666730585	0.5729612297300776	27.40755136035536	1.4241218320990168	16.473303109141526	26.0	1.0	58.0	134600.4842655077	133.80338189923725	21.309590500292842	40.26152137701277	2.2559745230729553	30.642063385908674	33.0	1.0	100.0	97621.63592504669	184.48779135219544	26.694219509846278	42.832315380344255	2.0751256086125953	31.16873316961393	37.0	1.0	103.0	79829.64364637416	225.60541645131107	29.40773027547892	58.73847862298723	2.4221879991637794	36.53762767640449	57.0	1.0	119.0	79149.59865829327	227.54379435015514	42.55893103753912	19.76013325930039	2.968345713250885	32.113558031171856	4.0	1.0	96.0	153874.2047836108	117.04365930161579	6.714589885673856	0.29723691743408714	1.4025006958205287E-4	0.0044764123362634415	0.29709079176470615	0.28851981076844047	0.3053413212370195	17679.08222767436	1018.7180402276556	0.2972032289193198	0.16910387021558215	1.0929940584906727E-4	0.0036270497459914316	0.16907708162444662	0.16218108682155755	0.17607945763480964	16354.689033538953	1101.2132338968024	0.16906498021569386	0.28790642420014706	1.423625144517825E-4	0.004319560357657236	0.2877634344803209	0.279866473085972	0.2964557379528766	19562.57046623651	920.63566140676	0.28787403453270893	0.2457527881501822	1.2459041450564294E-4	0.004140415781926973	0.24563904854090385	0.2380177613314851	0.25425872153804563	16307.788247727649	1104.3802952561357	0.2457178941913417	0.31265338103014906	1.7075729825073802E-4	0.004675315562854104	0.31248913622939856	0.30365256491779036	0.3215514902692873	24024.281278431703	749.6582224987872	0.31261845860388293	0.21960103033229378	1.3315813908403853E-4	0.003988849676291808	0.21957186265531217	0.21194719569012724	0.2273283656802267	20070.29738408677	897.345946367475	0.2195647904639906	0.15832582105597873	1.2830243729753762E-4	0.0036956227644726206	0.1584027868333395	0.15053574580714504	0.1650497873326188	21707.42247179625	829.6701288879326	0.15828259787502852	0.30941976758157885	1.8650464445114503E-4	0.0048019178258782375	0.3093650477167964	0.29997890973172076	0.3179262615009924	27168.369045093175	662.9032449503165	0.30938248471662055	0.2836132093766924	1.693647618124273E-4	0.004479378334861625	0.2834619038227443	0.274706228442934	0.29190171802443354	25746.86369850046	699.5026738363063	0.2835778098297532	0.15835707082841166	1.5123264204279215E-4	0.00377821005834149	0.15821547481245143	0.1509370750244667	0.16598368160111648	28855.76495915789	624.1387128530865	0.1583120186952577	0.14065598294551276	1.2032618327288847E-4	0.0033829921328474124	0.14062295693295546	0.13426638003160624	0.14741153335811055	22784.10741781903	790.463267650973	0.1406153298837817	0.41737373684938217	2.0086546122745954E-4	0.005137683520705367	0.41743400068153935	0.4083375339891214	0.4282257211327664	27528.943769521647	654.2205233438548	0.41734211535803434	0.2900410698844793	6.543619382165814E-4	0.02062195490869351	0.28850662584088516	0.2532871147683546	0.3303420421837205	18133.853684083155	993.1700295899119	0.28930962055693665	0.22293558478054157	7.037399262401998E-4	0.019820451772939122	0.22249226044217155	0.18106893763829357	0.2581348108691242	22704.450561317903	793.2365485507081	0.22205397920761116	0.20761912652911418	5.794637655742248E-4	0.018720474485549896	0.20681701516626283	0.17120841531945574	0.2453505159402876	17255.699822594037	1043.713102636284	0.20677529705919268	0.2794042188058664	7.01237400144874E-4	0.02086238287856665	0.2790795004788163	0.24251710314439032	0.3248330244717658	20347.733059891158	885.1108841947987	0.2786222076735251	
1	run1/nzdelta-hky-strict-bsp.2.6.log	-42408.44217090675	3.191983378180956	29.626143988721466	-42408.403388769766	-42463.05352608141	-42351.21704930411	209066.61924261882	86.14478994898585	NaN	-42336.9032014946	0.48087935241344876	7.853473108229191	-42336.57138483197	-42352.61079656834	-42322.81632318211	67524.66649768977	266.717348402101	NaN	-71.5389694122004	3.3515020277771206	28.859979050118536	-71.41134979151084	-127.78945834536444	-16.14024732121321	242884.98220064753	74.15032348571441	NaN	-14154.197571713106	0.2327098906329053	4.2621786811682	-14153.895198102544	-14162.342980238964	-14145.78697535789	53688.35431919592	335.4544989947782	NaN	-13949.475726483408	0.14879764415565905	4.5209383179594065	-13949.257883446642	-13957.774367555989	-13940.462259729475	19509.61324085688	923.1346504749565	NaN	-13464.03124142796	0.5650044184861922	5.054597385080784	-13463.532222090042	-13473.398208550892	-13454.018394538547	225031.99207982462	80.03306478134625	NaN	-769.1986618700787	0.08910013713787111	2.675678521619865	-769.089995725332	-774.2157245786881	-763.7774133757068	19971.127892858294	901.8018459758802	NaN	2.477547277646304	0.02257059476169927	0.3814952626164105	2.45448453250957	1.8088403092403773	3.281328462807849	63040.757215317964	285.68819277481396	2.4486192135239713	7.239679262960499E-4	7.0230124652433595E-6	8.41063385698527E-5	7.207649134377145E-4	5.640413973582067E-4	8.852438918766038E-4	125574.98562951756	143.420283185496	7.191086653680402E-4	3.1297674847927355	0.019006903504566765	0.736709212140473	3.0402698144423264	1.8767609906747387	4.591358220294429	11987.931468736182	1502.3442573866073	3.0474106347163614	4.557020458584656	0.029763001541847744	1.1357049405581408	4.434778431963134	2.54948570609579	6.667741179723575	12369.044056199898	1456.0543173886272	4.423239771114702	4.105987640352793	0.02363569628482828	0.9156555279377679	3.998544889132667	2.3887448063358923	5.892823931089134	12000.138844741125	1500.8159682996172	4.007178750601344	4.874217109637886	0.11430372621107733	3.2774664303973027	3.9996403225993356	0.880467550589087	10.938914733990847	21905.742848369064	822.1588340858702	4.087350345054398	0.9706971637391628	0.0021943752533000404	0.09312531469414938	0.9732425274915415	0.778846557885656	1.1474821569138411	10000.0	1801.0	0.9661619906274658	0.9429056918846362	0.002185968732640119	0.09261258774272961	0.9434710010737746	0.7692259748935896	1.121121961952281	10033.710484898615	1794.9491394141996	0.9383347990594989	0.9968273821382043	0.0022032267333143693	0.0935009554878578	0.9923790108828521	0.8195920754929569	1.1769343146811468	10000.0	1801.0	0.9924334483001811	2.4991915686802004	0.02731839649463962	0.9423657984699872	2.3077735229106886	1.0514837950932059	4.465217067245468	15135.092840625643	1189.9497538368266	2.334570500954028	-56.768962247323365	3.279803202279661	28.466461091145636	-56.453433272173235	-113.30946152524615	-3.7228239901388114	239079.4921564595	75.33059334179032	NaN	3.956684094761827	0.3187096696051364	6.2471623961809275	2.612496803964987	0.8017595058483185	9.45061546312357	46874.71084359835	384.21570343317893	2.950173108665777	1.2669141065526335	0.07323450990115457	1.5151038650720097	0.8603628060649741	0.03475329878678763	3.414095620455993	42078.52033177389	428.0093467640419	0.8776790764821766	0.4860327263894096	0.025877850291330225	0.39929906604639914	0.36263433071659656	0.05930724352904646	1.2452928170205744	75643.83108240445	238.08947461135818	0.3783770323578994	0.26036914305136705	0.0087044172167218	0.14075206732987763	0.23429655878208258	0.07680504455512319	0.486706343532208	68878.47873698757	261.4749966933964	0.23750294076170517	0.6693327039995088	0.013745436083480393	0.34303862093455617	0.6057928374771983	0.22883190720929042	1.3239423419494092	28916.433224199318	622.829235554818	0.5981676093125057	27.864519711271516	1.5955104153295934	18.034868793490507	26.0	1.0	67.0	140957.1225909558	127.7693504872635	20.79334804283875	40.73958911715714	1.9856862411640959	28.637414976443097	36.0	1.0	89.0	86589.92040054116	207.9918761524516	27.88850074970355	49.441976679622435	2.7331936357440285	33.51123512829687	46.0	1.0	111.0	119804.64164444571	150.32806536369256	34.85261162462692	57.314269850083285	2.866803515303657	35.23138494123903	58.0	1.0	110.0	119247.73488000954	151.03012244318245	41.69048598199217	13.63964464186563	1.8766186400027836	24.32522025744745	3.0	1.0	69.0	107189.48926414817	168.02020537310116	5.289508751837926	0.2973959114347156	1.8172967760876477E-4	0.004575938050409417	0.29735283198469664	0.28955982816653514	0.30731106505772804	28405.677531385005	634.0281790533256	0.2973607356580616	0.1687983609551117	1.3001883041458822E-4	0.0037235145003671585	0.16881694962653426	0.16165655377087224	0.17604372205382232	21959.382521851025	820.1505658038822	0.16875729532922965	0.2878245238722359	1.7278667992570528E-4	0.004568485517809	0.287927204388334	0.279434674260099	0.297270284879012	25762.602184001556	699.0753446165511	0.2877882423928181	0.24598120373793622	1.5823851952510062E-4	0.004376624283840572	0.24613024152341198	0.23734466676982452	0.2537882152311222	23542.880782489083	764.9870959460334	0.2459421881145311	0.31262417829368727	1.660862642130452E-4	0.004508651834205658	0.3129326655924141	0.3033976101598099	0.32101652524762186	24439.242838562488	736.929540696824	0.3125916040590969	0.21956497744986678	1.3873861211463804E-4	0.004064903877786431	0.2197361261828774	0.21127583408437098	0.2271696906522436	20980.11398918474	858.4319422327334	0.21952733064262256	0.15798399804748256	1.1592154552080838E-4	0.0035990780617328527	0.15788021074332942	0.15114020252847268	0.16510279775127742	18683.55460323604	963.9493331146217	0.1579430701208177	0.3098268462089641	1.6009507766953898E-4	0.004602718674643721	0.309757123480153	0.30031221316260687	0.3184300534546365	21789.17612104241	826.5571814166598	0.30979263993031325	0.28352133596597695	1.6988777372647844E-4	0.004508264640336122	0.28346551429001876	0.2755812392640553	0.2929259062923037	25575.207139484057	704.1976200535019	0.283485543641759	0.15801950895786926	1.1446748395282688E-4	0.0036803314792478	0.15803186039226685	0.15072126274660536	0.1648553307323887	17422.24488941333	1033.7358999553394	0.15797654999089525	0.14057189880900936	1.1499149794281526E-4	0.003396809659016372	0.1405559967112226	0.1341545285674819	0.14719531915198467	20639.670132836003	872.5914650810035	0.14053092339722406	0.4178872562671441	1.9427317356351058E-4	0.004970756063736786	0.41773576743864754	0.40865460541000204	0.42828920639004575	27510.246400024793	654.6651650486042	0.41785770799529487	0.2911755648484214	7.395502595281692E-4	0.021149936038390542	0.2904818000627405	0.25339391279731216	0.3362259274280773	22020.693077279302	817.8670824208758	0.29040405580609363	0.2207850306569059	6.541959179280018E-4	0.01926149715183132	0.22047552987983648	0.18612764474885368	0.2604889874736541	20775.39505849683	866.8908557112698	0.21994267192950495	0.20909399240342047	5.849833447040124E-4	0.018606354396163472	0.20886049491672065	0.17555469205788873	0.24510895695732876	17802.382907044223	1011.6623203781121	0.20825436437511116	0.2789454120912511	6.777372898763279E-4	0.02075273221078742	0.27944813729128914	0.23445529239459412	0.3138793428024231	19208.166519430364	937.6220255994585	0.27816980160779803	
