sample	filename	posterior.mean	posterior.stderr	posterior.stddev	posterior.median	posterior.95%HPDlo	posterior.95%HPDup	posterior.ACT	posterior.ESS	posterior.geometric-mean	likelihood.mean	likelihood.stderr	likelihood.stddev	likelihood.median	likelihood.95%HPDlo	likelihood.95%HPDup	likelihood.ACT	likelihood.ESS	likelihood.geometric-mean	prior.mean	prior.stderr	prior.stddev	prior.median	prior.95%HPDlo	prior.95%HPDup	prior.ACT	prior.ESS	prior.geometric-mean	treeLikelihood.mean	treeLikelihood.stderr	treeLikelihood.stddev	treeLikelihood.median	treeLikelihood.95%HPDlo	treeLikelihood.95%HPDup	treeLikelihood.ACT	treeLikelihood.ESS	treeLikelihood.geometric-mean	Tree.height.mean	Tree.height.stderr	Tree.height.stddev	Tree.height.median	Tree.height.95%HPDlo	Tree.height.95%HPDup	Tree.height.ACT	Tree.height.ESS	Tree.height.geometric-mean	Tree.treeLength.mean	Tree.treeLength.stderr	Tree.treeLength.stddev	Tree.treeLength.median	Tree.treeLength.95%HPDlo	Tree.treeLength.95%HPDup	Tree.treeLength.ACT	Tree.treeLength.ESS	Tree.treeLength.geometric-mean	clockRate.mean	clockRate.stderr	clockRate.stddev	clockRate.median	clockRate.95%HPDlo	clockRate.95%HPDup	clockRate.ACT	clockRate.ESS	clockRate.geometric-mean	kappa.mean	kappa.stderr	kappa.stddev	kappa.median	kappa.95%HPDlo	kappa.95%HPDup	kappa.ACT	kappa.ESS	kappa.geometric-mean	BayesianSkyline.mean	BayesianSkyline.stderr	BayesianSkyline.stddev	BayesianSkyline.median	BayesianSkyline.95%HPDlo	BayesianSkyline.95%HPDup	BayesianSkyline.ACT	BayesianSkyline.ESS	BayesianSkyline.geometric-mean	bPopSizes.1.mean	bPopSizes.1.stderr	bPopSizes.1.stddev	bPopSizes.1.median	bPopSizes.1.95%HPDlo	bPopSizes.1.95%HPDup	bPopSizes.1.ACT	bPopSizes.1.ESS	bPopSizes.1.geometric-mean	bPopSizes.2.mean	bPopSizes.2.stderr	bPopSizes.2.stddev	bPopSizes.2.median	bPopSizes.2.95%HPDlo	bPopSizes.2.95%HPDup	bPopSizes.2.ACT	bPopSizes.2.ESS	bPopSizes.2.geometric-mean	bPopSizes.3.mean	bPopSizes.3.stderr	bPopSizes.3.stddev	bPopSizes.3.median	bPopSizes.3.95%HPDlo	bPopSizes.3.95%HPDup	bPopSizes.3.ACT	bPopSizes.3.ESS	bPopSizes.3.geometric-mean	bPopSizes.4.mean	bPopSizes.4.stderr	bPopSizes.4.stddev	bPopSizes.4.median	bPopSizes.4.95%HPDlo	bPopSizes.4.95%HPDup	bPopSizes.4.ACT	bPopSizes.4.ESS	bPopSizes.4.geometric-mean	bPopSizes.5.mean	bPopSizes.5.stderr	bPopSizes.5.stddev	bPopSizes.5.median	bPopSizes.5.95%HPDlo	bPopSizes.5.95%HPDup	bPopSizes.5.ACT	bPopSizes.5.ESS	bPopSizes.5.geometric-mean	bGroupSizes.1.mean	bGroupSizes.1.stderr	bGroupSizes.1.stddev	bGroupSizes.1.median	bGroupSizes.1.95%HPDlo	bGroupSizes.1.95%HPDup	bGroupSizes.1.ACT	bGroupSizes.1.ESS	bGroupSizes.1.geometric-mean	bGroupSizes.2.mean	bGroupSizes.2.stderr	bGroupSizes.2.stddev	bGroupSizes.2.median	bGroupSizes.2.95%HPDlo	bGroupSizes.2.95%HPDup	bGroupSizes.2.ACT	bGroupSizes.2.ESS	bGroupSizes.2.geometric-mean	bGroupSizes.3.mean	bGroupSizes.3.stderr	bGroupSizes.3.stddev	bGroupSizes.3.median	bGroupSizes.3.95%HPDlo	bGroupSizes.3.95%HPDup	bGroupSizes.3.ACT	bGroupSizes.3.ESS	bGroupSizes.3.geometric-mean	bGroupSizes.4.mean	bGroupSizes.4.stderr	bGroupSizes.4.stddev	bGroupSizes.4.median	bGroupSizes.4.95%HPDlo	bGroupSizes.4.95%HPDup	bGroupSizes.4.ACT	bGroupSizes.4.ESS	bGroupSizes.4.geometric-mean	bGroupSizes.5.mean	bGroupSizes.5.stderr	bGroupSizes.5.stddev	bGroupSizes.5.median	bGroupSizes.5.95%HPDlo	bGroupSizes.5.95%HPDup	bGroupSizes.5.ACT	bGroupSizes.5.ESS	bGroupSizes.5.geometric-mean	freqParameter.1.mean	freqParameter.1.stderr	freqParameter.1.stddev	freqParameter.1.median	freqParameter.1.95%HPDlo	freqParameter.1.95%HPDup	freqParameter.1.ACT	freqParameter.1.ESS	freqParameter.1.geometric-mean	freqParameter.2.mean	freqParameter.2.stderr	freqParameter.2.stddev	freqParameter.2.median	freqParameter.2.95%HPDlo	freqParameter.2.95%HPDup	freqParameter.2.ACT	freqParameter.2.ESS	freqParameter.2.geometric-mean	freqParameter.3.mean	freqParameter.3.stderr	freqParameter.3.stddev	freqParameter.3.median	freqParameter.3.95%HPDlo	freqParameter.3.95%HPDup	freqParameter.3.ACT	freqParameter.3.ESS	freqParameter.3.geometric-mean	freqParameter.4.mean	freqParameter.4.stderr	freqParameter.4.stddev	freqParameter.4.median	freqParameter.4.95%HPDlo	freqParameter.4.95%HPDup	freqParameter.4.ACT	freqParameter.4.ESS	freqParameter.4.geometric-mean	
0	run0/p9-hky-strict-bsp2.6.log	-7787.016717643987	2.074424556360994	22.79858710106779	-7786.3110217766625	-7832.755153543028	-7742.579203859948	298053.3362617444	120.78710626605653	NaN	-6835.412542568348	0.8320310830154707	11.33889772704929	-6834.857373094537	-6858.080866404712	-6813.664948732449	193843.83354441856	185.7216674976174	NaN	-951.6041750756482	2.599435813579766	26.72387509778096	-951.7184588603118	-1007.9311296476384	-900.4404872206767	340622.9406843917	105.6916481540131	NaN	-6835.412542568348	0.8320310830154707	11.33889772704929	-6834.857373094537	-6858.080866404712	-6813.664948732449	193843.83354441856	185.7216674976174	NaN	371.97990102400496	3.5980434806536685	50.378756756265574	366.61163323979883	279.98365953230234	470.2155611403757	183633.74333018574	196.0478469105092	368.7506652606251	8665.252894911082	111.17550399980679	1439.8229901717816	8537.633174883125	5981.909481000754	11614.43588920952	214641.9328899648	167.72584702009624	8551.118915671199	1.867571377351054E-4	3.0176371308655884E-6	3.093384547233979E-5	1.8454061786821394E-4	1.2774010963421536E-4	2.4979515675471666E-4	342594.8030809233	105.08332197758503	1.8422287716817422E-4	4.617223644053088	0.006394264259447039	0.3518778710987136	4.604058232556013	3.9328472588803676	5.294859875490438	11888.082603037608	3028.326871719509	4.603919228842714	-908.8755069685885	2.532623124819668	25.749657257315203	-909.1309511424215	-961.0298902541633	-857.495532824736	348267.37693406997	103.37172639289525	NaN	679.6251829848178	27.937357011444387	1226.3141678780758	455.062645296661	129.42418734867604	1669.096163644977	18684.50979025331	1926.783223329721	508.59478469509105	1668.3113669903803	73.29600174753925	1122.222106205639	1706.2903926185872	39.1945019229389	3502.1592169984788	153573.9288994163	234.42129961771676	1202.734727833636	1722.5703087358934	50.81241659894712	1051.4327241206188	1648.0186784714208	204.81084872532742	3496.6868225331627	84079.7255393257	428.17694478749985	1410.5745717625266	732.5364310952449	33.767254986123625	563.0869725951629	582.3454399164143	30.449843459263263	1986.7076248733783	129465.81794277321	278.07339861640736	578.2439725498454	173.78080168793505	6.732084249898996	146.6252398301057	129.22956539560087	0.15925765182084156	472.46928867201376	75892.03147417914	474.3712785214964	116.46281018748856	19.195161245520957	0.506129510318734	8.327346937086867	23.0	1.0	26.0	132991.70893356742	270.7010857194366	15.052446212608984	30.34568484208772	1.337248181546632	20.12783163138794	24.0	1.0	61.0	158907.58023161857	226.5530690702489	20.853332231741263	31.715674564595428	1.1845466292967186	18.875100717476762	30.0	1.0	61.0	141788.27909496226	253.9067420085439	23.57730948836148	24.082275492347435	0.8850477831449345	14.238226688988048	24.0	1.0	53.0	139102.90355119153	258.8084006941753	18.774245095835607	10.66120385544846	0.5475916767161497	9.175245256030848	8.0	1.0	33.0	128230.95517384389	280.75124256224336	7.7506285161686455	0.40188127389506484	2.9406529940387353E-4	0.012676166325809394	0.4020929322673943	0.3781112189550323	0.42719898880901735	19374.310930557862	1858.18221504941	0.40168088895655396	0.16409548214829997	1.9865574259262493E-4	0.00933029788669832	0.16381150750040693	0.14569648233162785	0.1826170045988054	16320.211881199291	2205.91498824061	0.1638300907176154	0.2475816008119605	2.2891993366710945E-4	0.010610872480905384	0.24749844079230984	0.22693624864076192	0.268256841330597	16756.356688091837	2148.498069725662	0.24735378661500998	0.18644164314466982	2.2153243748829508E-4	0.010285813607396464	0.186512063134657	0.16618708981642197	0.20626070506469737	16699.82484926217	2155.771112868324	0.18615717203667023	
1	run1/p9-hky-strict-bsp2.6.log	-7791.720886099415	1.1796532348948459	22.052668175155798	-7790.7252156776585	-7834.378775704645	-7749.259753767698	103015.12761045297	349.47294475172765	NaN	-6833.898659387233	0.6013740893801388	11.118855935584353	-6833.437851799045	-6855.858390741516	-6812.792538232774	105313.43600397515	341.84621987493705	NaN	-957.8222267121428	1.4880032397185965	25.557053782345246	-957.2206648872069	-1007.7208330044597	-907.6095681094866	122039.59116560218	294.99443300451804	NaN	-6833.898659387233	0.6013740893801388	11.118855935584353	-6833.437851799045	-6855.858390741516	-6812.792538232774	105313.43600397515	341.84621987493705	NaN	381.4197869384705	3.2759328919962156	51.30955777210112	375.1725804653464	289.51069645653	482.2487816987811	146753.34679913358	245.31638143337082	378.1358281197497	8995.254794381159	85.61553186297861	1462.877392307317	8835.940307719125	6345.6840993629885	11837.935081989217	123311.56957847292	291.9515186049896	8882.030337883436	1.793857208772951E-4	1.6504774872964525E-6	2.8626392001849543E-5	1.7794664140666967E-4	1.2571556005365695E-4	2.372981121462568E-4	119674.20356237513	300.82506445289187	1.770887575846903E-4	4.571879951964869	0.0057642933922428235	0.34976302073921917	4.55202845219863	3.9358647326919196	5.293646529629176	9778.200478974113	3681.7612890441646	4.5585863923766095	-914.7693473826399	1.4088552751319003	24.414959345895852	-914.2654691430857	-962.6016317337686	-867.257808487212	119876.84883982419	300.3165360819873	NaN	757.8922627927335	42.28743293897821	3270.2645214214767	471.8338509397362	129.013738865268	1882.4053117512499	6019.652800541742	5980.577483930646	531.5208812708868	1684.7331013848107	58.89025319305594	1177.1841259577993	1641.5853369438225	81.99195250296633	3701.3295885461707	90097.47359282963	399.57835180480714	1229.6842827441142	1960.149024380821	51.369779700091186	1195.473889348523	1887.8840943773398	226.97954652539534	3878.5316997866626	66473.68898584988	541.5827006029929	1628.5089668441392	780.5198781683856	44.328702133012186	589.8741224018341	622.5464502585049	21.223760127206845	2092.9760369710407	203313.35552228126	177.07149590600616	618.201303947661	178.96691838427284	8.57560326990099	146.99525373714366	136.98207505975165	0.0025488941918595407	478.21689797908635	122528.55229989559	293.817231365678	123.74683372631519	18.88994750145829	0.490522715641958	8.352794281005075	23.0	1.0	26.0	124156.43716363457	289.96482842489854	14.707366180800458	27.384211549679176	1.316752859067526	19.871530939808046	22.0	1.0	61.0	158074.0024649294	227.74776015421799	18.079335125152053	34.403488791978	1.0105701949244816	19.01148737909338	34.0	1.0	62.0	101722.10618599987	353.9152043723103	26.44959138209901	24.664898197272297	0.8846563138062409	13.643473396428192	25.0	1.0	50.0	151360.94495905217	237.8486736439138	19.65511488061346	10.657453959612234	0.5336782104013715	8.409804128754283	8.0	1.0	31.0	144977.88015846367	248.32064009109664	8.0466560500306	0.40107231857185865	9.875256403935539E-4	0.013310738847994523	0.40133338803236335	0.3746812808462173	0.42647371583581606	198155.89639715158	181.6801854225192	0.40085052110626057	0.16495566520530375	2.1802189513318155E-4	0.009353259636731559	0.16455656511304403	0.14544508607402953	0.1825300035186605	19560.89874284877	1840.4573569586894	0.16468985156675198	0.248248053119962	2.2907330985193146E-4	0.01028935824232227	0.24808732332327801	0.22822993502683372	0.2680748042609997	17843.784506497	2017.5652752862982	0.24803465406928868	0.18572396310286804	2.3156302645119657E-4	0.01034607484128813	0.18547800016260474	0.16597820070781497	0.20679193218081388	18034.402864662978	1996.2402010293997	0.1854361505314638	
2	run2/p9-hky-strict-bsp2.6.log	-7784.1283887476475	1.7879384292173375	22.276208901834867	-7783.0221299042005	-7827.615045592275	-7740.760541274886	231919.4211902938	155.2306392247356	NaN	-6835.945284380563	1.3237240937274621	11.875290382749933	-6835.356099829665	-6859.999409516767	-6813.607984593345	447322.80095846124	80.48103052842835	NaN	-948.1831043670661	2.888218263065491	27.29636631791585	-947.7454026464121	-1002.5051248076659	-894.4652744430284	403055.5525798007	89.32019362981531	NaN	-6835.945284380563	1.3237240937274621	11.875290382749933	-6835.356099829665	-6859.999409516767	-6813.607984593345	447322.80095846124	80.48103052842835	NaN	366.186706816618	4.475937305354774	49.607378159150684	359.8025265289101	278.65175871815285	469.9829727887479	293082.579348258	122.83568706150048	362.9704852377005	8487.429722423816	134.69679666741314	1430.2376084189618	8324.470946736752	5918.936737840386	11433.53041796679	319310.14129959623	112.74618417528326	8371.597052395784	1.906321362594838E-4	3.3728839991530254E-6	3.1986414148246454E-5	1.88976997966701E-4	1.3003476155383205E-4	2.5426182803744225E-4	400300.61976141704	89.93490947242834	1.8796809043061376E-4	4.55893069806738	0.008376019962969775	0.33946719522474844	4.542417777793616	3.921568769449488	5.238069341680224	21917.6681734015	1642.5561202577896	4.546381144746762	-905.6084059461982	2.7815606725020086	26.190999417126434	-905.2970400564449	-959.38390142575	-855.9123582903898	406057.46340510494	88.65986527646568	NaN	655.7974443741625	33.16540434666764	2602.7015793098535	429.5476388872208	113.6953273314108	1540.9857843105917	5845.698417630089	6158.545554013579	475.9982816302541	1613.8148258526617	55.73532465538192	1087.2219393293567	1604.756995097573	49.58745030795862	3439.5246006980633	94610.47429391985	380.5181220015679	1193.3109148715853	1753.0962566549604	46.95538570798422	1047.348655052491	1701.8993207072958	206.32821728840196	3446.937560103695	72360.71180657815	497.5213634745814	1455.6842865985932	698.1464830494435	27.613661354353283	508.0448356184545	573.6849106920964	29.515030000276855	1797.66489241974	106355.13697502868	338.4979891328873	562.7396690308628	165.08176233813913	5.8314857525944035	135.791774396014	126.1052135252066	0.21929537053486148	443.4968071867342	66393.57827618867	542.2361760687234	114.38842239857392	19.678675592344657	0.36399327433492823	8.02006961339911	23.0	1.0	26.0	74155.77987510644	485.47800401577695	15.851980952776394	28.74942362712147	1.0018412081834804	20.110790433280954	23.0	1.0	61.0	89341.66999364852	402.9586642219625	19.18732789549398	33.48218105052637	0.8457230038788955	18.702071373447048	33.0	1.0	62.0	73619.25725275217	489.01607192803004	25.75705171926428	23.817643954334603	0.695667033057967	13.475174965077107	24.0	1.0	47.0	95950.79661082015	375.2027213074774	18.87048929384898	10.272075775672898	0.42422860543317725	8.226174937733782	8.0	1.0	30.0	95745.54621067972	376.00704601739847	7.766668461053321	0.40155730368445147	3.324682030210499E-4	0.01307474410071221	0.401235457200813	0.37476635291622623	0.4264850862483309	23278.14672504375	1546.557826326801	0.4013443049841368	0.16451926411804885	2.0511316160638877E-4	0.00940659090198169	0.16452874697249228	0.14608865104747368	0.18242948082776114	17117.372774210875	2103.184903131823	0.16425031909270194	0.24848887427623897	2.398343348428319E-4	0.010456224214243586	0.2485392789693187	0.2286981030974106	0.26904659035066797	18940.328360790794	1900.7590213972876	0.2482687562335488	0.18543455792125557	2.3119461976311097E-4	0.010621350414317103	0.18538297417302135	0.16393791971393615	0.20587820937142998	17057.309768962852	2110.5907372044517	0.18513042200302984	
3	run3/p9-hky-strict-bsp2.6.log	-7791.2207121073825	2.4150541466849065	23.665761168653727	-7789.331263247433	-7840.531071173945	-7747.930737099727	374910.2845652121	96.02563995210424	NaN	-6834.537770579808	0.5725900982181078	11.203507555531127	-6834.143626243768	-6856.801949077433	-6813.202770737911	94036.01326519065	382.842687072172	NaN	-956.6829415276097	2.3859533294916275	27.062949872473585	-954.3762017999363	-1014.1031445302712	-907.1390229677047	279826.07888316974	128.6549135937783	NaN	-6834.537770579808	0.5725900982181078	11.203507555531127	-6834.143626243768	-6856.801949077433	-6813.202770737911	94036.01326519065	382.842687072172	NaN	382.3262330301122	3.786678510221665	54.69415110749946	373.54082732514496	287.276973604789	494.8435583969209	172563.78660153295	208.62430472234544	378.6592833495002	8962.341488038415	112.03097890259802	1568.0940067290328	8698.559759693175	6231.407020236739	12270.434246276693	183758.1610251659	195.91510820066176	8834.635030388605	1.8054963130989722E-4	2.130535131756982E-6	3.005989826779423E-5	1.8065731219259722E-4	1.2011866653999451E-4	2.383261456305537E-4	180849.34964123846	199.06623978143858	1.7798192069236625E-4	4.578028884367472	0.011081059529316978	0.3462411302620154	4.5639208052754725	3.9326402671330496	5.266405564334198	36873.96394656107	976.3257362884501	4.565010081535385	-913.6735528710997	2.3003769778734737	25.86262514110854	-911.5494874040452	-968.0967881168945	-866.0436944687723	284817.9650699065	126.40003235457361	NaN	690.1984267242066	29.73444298945685	1313.2509257195666	458.3984093963904	141.37010908972834	1682.0505945745515	18456.049563023596	1950.6341201059317	513.1951083654947	1698.3258027867403	75.04773474924468	1179.9093227130122	1639.9896489916043	92.15868679134073	3755.8453240471404	145643.9587865955	247.18498659288977	1260.8122867056834	2037.580100148069	62.434795774517504	1298.100215052074	1937.1413118364976	216.2290422463172	4033.37138608383	83282.07007474931	432.2779196973313	1687.4007572975859	743.3667668397335	26.189420665816726	543.4514502446492	597.3885340180431	28.22920582178344	1928.015499702131	83607.42411255001	430.59573216292904	604.3833151074866	177.60086127485022	5.516252205101855	149.06483514653854	135.23226195791534	0.3365089775079882	476.5636670532587	49300.620368049094	730.234218783414	121.98565159348597	19.364073220188327	0.4289663287121196	8.066225932006393	23.0	1.0	26.0	101816.97919188216	353.58542637719853	15.409633536241362	26.62862142718258	1.1523755289294633	19.822104491265247	21.0	1.0	60.0	121675.48797432393	295.8771778880966	17.222528723690836	35.09155301241632	1.026807447545948	18.49256176775344	35.0	1.0	62.0	110993.7254101357	324.351668231441	27.633539123674858	24.729090858587263	0.7693553523049019	12.775479562933716	25.0	1.0	47.0	130561.19010270847	275.7404399552357	20.14561682428246	10.18666148162551	0.3396185050901251	7.988077618585081	8.0	1.0	29.0	65074.77931581855	553.2250801079364	7.729181878691239	0.400833128500899	3.524542797861891E-4	0.012803392995106288	0.4010460413967377	0.37622205737173814	0.425512345388434	27281.60954075087	1319.6068929226801	0.4006285064248435	0.16516024724368222	2.2852314360026583E-4	0.009550154264951108	0.16473296541233004	0.14712458620957772	0.1847638514023521	20613.615448324148	1746.4670421474668	0.1648845481719339	0.2478088359933337	2.526793029167621E-4	0.010748946326641246	0.24774575973212457	0.22747944333040065	0.26877870525827413	19894.000107114185	1809.6410880748854	0.24757597990153907	0.18619778826209105	2.718905589639479E-4	0.010599157894557286	0.18575273627614494	0.16625246982821323	0.2076418646783275	23689.72917148605	1519.6881205097234	0.18589665086539614	
4	run4/p9-hky-strict-bsp2.6.log	-7800.082775362685	4.184648917385354	27.327011478305657	-7798.224419770999	-7854.582090897127	-7749.110501498198	844205.8182255558	42.64481388634687	NaN	-6834.521471425393	1.4842242202709235	12.015637760192783	-6833.864582961404	-6858.7795949239735	-6812.04898589731	549313.0782236794	65.53821750688493	NaN	-965.5613039371955	2.636328755463696	29.41967358244919	-964.2654239310926	-1022.3293202372215	-907.592397760821	289093.28098742745	124.53073927223396	NaN	-6834.521471425393	1.4842242202709235	12.015637760192783	-6833.864582961404	-6858.7795949239735	-6812.04898589731	549313.0782236794	65.53821750688493	NaN	398.5989884859222	5.309976915845742	63.53050425886296	389.19072215531787	292.0441309246724	524.1774823453679	251498.3994640125	143.14604020035313	393.902242524794	9476.55597736584	163.13756807820974	1818.665600648167	9221.254858252292	6324.005206448334	13038.628946702265	289678.87649830914	124.2789962291577	9314.882840817121	1.718251241974933E-4	2.760418341309527E-6	3.1256591243229384E-5	1.706284482491885E-4	1.1228640666249522E-4	2.345221326229939E-4	280789.68292095815	128.21340024139784	1.6893149830423786E-4	4.565646973757764	0.016971280878953894	0.34564855744094664	4.551768795320438	3.9389366206748	5.278274242532184	86790.92346593218	414.8014396244024	4.552648009109834	-922.1927881838712	2.514376213740834	28.094793602023746	-920.976405937973	-977.4005999714585	-867.7756376034366	288352.28127311904	124.85075492050947	NaN	750.6474356847121	30.951974821623356	1918.9007195377199	506.3857909637308	149.782149290097	1808.7069691789193	9366.692862689615	3843.5123824122525	561.8249063133718	1908.8152224606217	90.86659819309253	1342.910781338498	1849.4920260614633	71.6564594324086	4228.184318074257	164827.16251603985	218.41667022871079	1391.0874114858407	2091.853001018806	69.88081146755766	1384.5216773415573	1956.5203768910935	188.87789656259687	4136.099209682288	91713.005014983	392.53974934218513	1716.6615660210884	794.3168841482664	29.57597593117913	594.0935781142823	640.3825142888696	20.471823042182045	2003.2606027648833	89224.27276526847	403.48885885247347	638.5105237517007	191.37939216445758	6.191338519264039	156.93254964622145	149.92648555679725	0.45537896942932393	493.90591677927483	56034.77126698312	642.4760766572907	133.39563045818358	19.02152717980056	0.43200679072302023	8.107429010945056	23.0	1.0	26.0	102218.47610787083	352.19660252035317	15.076465985056728	28.062859365017637	1.0430193107805168	19.558764875208993	22.0	1.0	60.0	102380.30309121321	351.6399044836368	18.97898701357873	34.64025999277798	1.035481459180288	18.940659717021436	34.0	1.0	63.0	107599.19321035451	334.584293114714	26.803035801891422	23.727479792227992	0.6197986771429632	12.732224204212848	24.0	1.0	47.0	85311.44520215834	421.9949611062173	19.16838653833774	10.547873670175829	0.5028011707137439	8.150291938313845	8.0	1.0	30.0	137012.69044770408	262.75668248220484	8.033069381436453	0.40110602802911427	3.445033314998333E-4	0.012748625954458448	0.40100443628976346	0.3766529689035232	0.42596497579149717	26289.035831202906	1369.4302153626265	0.40090335149088135	0.16510489560722819	2.4178799120489475E-4	0.009542455994462974	0.16521526522888202	0.1459795401959944	0.18332052937553467	23113.39210255075	1557.581848664567	0.16482833681762948	0.24786946484759056	2.299249835003779E-4	0.010722973394166625	0.24771721197441446	0.22649617147750636	0.26811115030282817	16552.227068428536	2174.994328628306	0.2476374320128191	0.18591961151605954	2.2583045243157498E-4	0.010367311386830433	0.1856222002241976	0.16620850662957506	0.2062718211630047	17082.337088441167	2107.498512270913	0.18563019580788698	
5	run5/p9-hky-strict-bsp2.6.log	-7785.884192176582	1.9478996117330813	22.82436103293331	-7784.976682008025	-7832.434216351674	-7743.091741070753	262210.7240546386	137.29796952354332	NaN	-6834.826395561062	0.9490455353895454	11.59349147233338	-6834.318502279159	-6857.540071083302	-6812.642885999059	241246.02790143242	149.22940001610795	NaN	-951.057796615569	2.837652162314084	27.243714463482927	-950.6340780431511	-1004.8502874782155	-896.158861932087	390571.2235556082	92.17524955438583	NaN	-6834.826395561062	0.9490455353895454	11.59349147233338	-6834.318502279159	-6857.540071083302	-6812.642885999059	241246.02790143242	149.22940001610795	NaN	371.70342610573135	3.9176311348313906	50.619418704055704	365.58460553732294	283.3148167286165	471.7710340729263	215639.01642279772	166.95030703262805	368.41426251538036	8642.399240223147	131.9408992104764	1448.844969481639	8473.467656972629	6053.402402754578	11530.42579674752	298558.61614470946	120.58268645829517	8526.17620301609	1.872770740833847E-4	3.0736996014359865E-6	3.101222522647542E-5	1.8576455487598223E-4	1.2691442638406128E-4	2.474037880588172E-4	353648.2775565472	101.7988840458683	1.847068590823207E-4	4.598910464526079	0.006685606079146145	0.35252782821374773	4.585959013230465	3.917971603165496	5.29171511941895	12948.19769037591	2780.3869589324154	4.585454386292408	-908.1754074612161	2.8045753578314145	26.297256818639315	-907.8880279637286	-962.7213945555965	-857.713196735793	409475.4761321309	87.91979519765691	NaN	727.2279680334245	39.311823132188586	2353.7679706577883	454.85207134976747	121.69973028203403	1972.0395003104584	10042.310311648911	3584.9320408113103	519.3663213517184	1489.2133124036875	82.2062666692483	1113.3187545819478	1369.720907005101	29.66639652027959	3413.154420373239	196284.21036211762	183.41261344243156	1032.2921055639483	1898.5707740012333	53.69290659994913	1088.8745802107303	1864.7923224636413	175.35280393644732	3642.863352499693	87537.20482228448	411.2651309016343	1580.5756903695642	788.8385800826204	32.93841722810722	581.6568367369433	617.9942676881892	37.2325624175072	2027.4556260312368	115447.9811962397	311.8374147990091	636.9442177330499	184.9876605207361	6.277329293364344	148.49590310790643	142.54064733871797	0.07879678602409912	483.26552279868497	64333.24277813758	559.6018239614411	128.0984692695533	18.12627427015916	0.5661197082584776	8.761191570864783	23.0	1.0	26.0	150315.84390233544	239.50236425769523	13.548566237214958	25.364795422349378	1.201399477463861	18.91088936740301	20.0	1.0	59.0	145299.97310937432	247.77017661868598	16.88846396008493	34.89222521596622	1.112534513857953	19.311167546731678	35.0	1.0	63.0	119488.05348076358	301.2937189222503	26.56634233436912	26.07047026471487	0.9200988777811115	14.329475142633408	26.0	1.0	54.0	148430.44841837187	242.54457480668773	20.953090101662646	11.546234826810366	0.5613132026131158	9.282766473383434	9.0	1.0	33.0	131634.6517941259	273.49181624535214	8.576653861665122	0.4024866868023867	3.7357719508512773E-4	0.012465478292157469	0.4022270300505776	0.37867224783905695	0.42720852673880594	32333.847435093074	1113.4152863270713	0.4022935868931429	0.16447024855418135	2.1464890857824648E-4	0.009016631512406207	0.16443033082275327	0.14728102858385664	0.18240195465649747	20402.495488785928	1764.5390496367304	0.16422223923798449	0.2475371925957694	2.3350180932834775E-4	0.010318206136137922	0.24731614454395442	0.22733522649373417	0.26710879192303794	18436.847555058383	1952.6657088468833	0.24732220963589488	0.18550587204767077	2.7341429690326416E-4	0.010168131540131202	0.18537225095447094	0.1651411995997728	0.20446478931374093	26030.03146306173	1383.0563382563603	0.1852273243397977	
